Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,WeekendFlag,Festival_Flag,Festival_Name,Festival_Score,Days_To_Festival,Festival_Week,Festival_Month,Festival_Impact_Score,Pre_Festival_Flag,Post_Festival_Flag,Trend_Score,Mention_Count,Engagement_Rate,Sentiment_Score,Influencer_Promotion_Flag,Viral_Campaign_Flag
39,2010-07-16,1339811.68,0,83.86,2.623,209.8630532,8.36,2010,7,28,3,16,4,0,0,,0,12,0,0,18,0,0,23.13,3527,5.7,-0.006,0,0
39,2010-07-23,1314651.83,0,82.2,2.608,209.9958663,8.36,2010,7,29,3,23,4,0,0,,0,19,0,0,11,0,0,19.19,4095,4.88,0.123,0,0
39,2010-07-30,1308222.24,0,80.99,2.64,210.1286794,8.36,2010,7,30,3,30,4,0,0,,0,25,0,0,5,0,0,23.15,4977,3.92,0.364,0,0
39,2010-08-06,1409989.67,0,84.92,2.627,210.2614925,8.36,2010,8,31,3,6,4,0,0,,0,18,0,0,12,0,0,25.04,3512,7.25,0.397,0,0
39,2010-08-13,1371465.66,0,85.66,2.692,210.3943056,8.36,2010,8,32,3,13,4,0,0,,0,11,0,0,19,0,0,27.99,3680,5.3,0.557,0,0
39,2010-08-20,1471816.52,0,85.73,2.664,210.3617581,8.36,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,64.96,8175,13.87,0.531,1,0
39,2010-08-27,1417515.93,0,84.31,2.619,210.3292106,8.36,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,55.5,7895,12.1,0.598,1,0
39,2010-09-03,1345167.61,0,82.13,2.577,210.2966631,8.36,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,48.84,9754,7.19,0.016,1,0
39,2010-09-10,1279666.47,1,79.94,2.565,210.2641156,8.36,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,57.53,7971,12.16,0.217,1,0
39,2010-09-17,1252915.43,0,81.83,2.582,210.2924504,8.36,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,58.77,7477,13.8,0.823,1,0
39,2010-09-24,1199449.54,0,78.5,2.624,210.3664469,8.36,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,57.98,8158,11.31,0.222,1,0
39,2010-10-01,1219583.91,0,72.74,2.603,210.4404433,8.476,2010,10,39,4,1,4,0,0,,0,14,0,0,16,0,0,21.6,4751,3.21,-0.303,0,0
39,2010-10-08,1286598.59,0,64.8,2.633,210.5144398,8.476,2010,10,40,4,8,4,0,0,,0,9,0,0,21,0,0,24.5,3667,5.54,0.431,1,0
39,2010-10-15,1238742.0,0,69.96,2.72,210.5805944,8.476,2010,10,41,4,15,4,0,1,Dussehra,9,2,41,10,37,1,0,74.18,8235,15.56,0.532,1,0
39,2010-10-22,1261109.01,0,71.73,2.725,210.6271444,8.476,2010,10,42,4,22,4,0,1,Dussehra,9,5,41,10,34,0,1,68.94,9170,14.01,0.412,1,0
39,2010-10-29,1294769.08,0,75.14,2.716,210.6736944,8.476,2010,10,43,4,29,4,0,1,Diwali,10,2,44,11,38,1,0,70.49,9833,13.44,0.256,1,0
39,2010-11-05,1293707.19,0,61.62,2.689,210.7202444,8.476,2010,11,44,4,5,4,0,1,Diwali,10,0,44,11,40,0,1,69.86,8730,13.24,0.258,1,0
39,2010-11-12,1291398.71,0,62.21,2.728,210.7667944,8.476,2010,11,45,4,12,4,0,1,Diwali,10,7,44,11,33,0,1,71.43,8976,12.95,0.566,1,0
39,2010-11-19,1370659.54,0,55.5,2.771,210.65429,8.476,2010,11,46,4,19,4,0,1,Black_Friday,10,6,47,11,34,1,0,81.01,12270,14.52,0.658,1,1
39,2010-11-26,2149355.2,1,67.75,2.735,210.5152765,8.476,2010,11,47,4,26,4,0,1,Black_Friday,10,0,47,11,40,0,1,80.56,9756,15.96,1.0,1,1
39,2010-12-03,1431910.98,0,53.55,2.708,210.376263,8.476,2010,12,48,4,3,4,0,1,Black_Friday,10,7,47,11,33,0,1,73.66,9660,15.42,0.66,1,0
39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,12,49,4,10,4,0,0,,0,14,0,0,16,0,0,25.25,5726,5.96,0.104,1,0
39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,12,50,4,17,4,0,0,,0,8,0,0,22,0,0,35.16,5470,7.93,0.113,1,0
39,2010-12-24,2495489.25,0,58.86,2.886,210.1805602,8.476,2010,12,51,4,24,4,0,1,Christmas,8,1,51,12,37,1,0,84.96,10929,17.77,-0.076,1,1
39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,12,52,4,31,4,0,1,New_Year,7,1,52,1,36,1,1,59.28,7174,13.57,0.403,1,0
39,2011-01-07,1224475.12,0,52.74,2.976,210.1842358,8.395,2011,1,1,1,7,4,0,1,New_Year,7,6,52,1,31,0,1,57.45,7085,11.94,0.74,0,0
39,2011-01-14,1193199.39,0,41.74,2.983,210.2379731,8.395,2011,1,2,1,14,4,0,0,,0,13,0,0,17,0,0,23.07,5302,5.73,0.226,0,0
39,2011-01-21,1243370.74,0,50.25,3.016,210.6031072,8.395,2011,1,3,1,21,4,0,0,,0,20,0,0,10,0,0,11.92,2780,3.62,0.433,0,0
39,2011-01-28,1158698.44,0,47.94,3.01,210.9682412,8.395,2011,1,4,1,28,4,0,0,,0,17,0,0,13,0,0,26.13,3905,6.11,0.525,0,0
39,2011-02-04,1343773.94,0,45.96,2.989,211.3333753,8.395,2011,2,5,1,4,4,0,0,,0,10,0,0,20,0,0,25.16,4283,5.8,-0.294,0,0
39,2011-02-11,1227893.89,1,40.34,3.022,211.6985093,8.395,2011,2,6,1,11,4,0,1,Valentines_Day,6,3,7,2,33,1,0,54.32,7482,11.42,0.305,1,0
39,2011-02-18,1335233.74,0,58.2,3.045,212.0063522,8.395,2011,2,7,1,18,4,0,1,Valentines_Day,6,4,7,2,32,0,1,49.97,8187,12.06,0.801,0,0
39,2011-02-25,1240921.19,0,67.77,3.065,212.2912786,8.395,2011,2,8,1,25,4,0,0,,0,11,0,0,19,0,0,21.55,2947,6.53,0.231,0,0
39,2011-03-04,1316385.43,0,63.56,3.288,212.576205,8.395,2011,3,9,1,4,4,0,0,,0,16,0,0,14,0,0,22.23,6745,3.52,0.155,1,0
39,2011-03-11,1283716.81,0,58.35,3.459,212.8611313,8.395,2011,3,10,1,11,4,0,0,,0,9,0,0,21,0,0,28.8,4784,6.69,0.51,1,0
39,2011-03-18,1348410.05,0,65.28,3.488,213.1096787,8.395,2011,3,11,1,18,4,0,1,Holi,8,2,11,3,36,1,0,61.37,8285,12.67,0.362,0,0
39,2011-03-25,1284334.79,0,71.17,3.473,213.3436744,8.395,2011,3,12,1,25,4,0,1,Holi,8,5,11,3,33,0,1,72.58,10574,16.05,0.381,0,0
39,2011-04-01,1316849.36,0,66.57,3.524,213.5776701,8.3,2011,4,13,2,1,4,0,0,,0,12,0,0,18,0,0,26.3,7040,5.96,-0.039,0,0
39,2011-04-08,1350646.16,0,69.45,3.622,213.8116658,8.3,2011,4,14,2,8,4,0,0,,0,16,0,0,14,0,0,18.42,5260,4.75,-0.199,0,0
39,2011-04-15,1348031.55,0,73.19,3.743,214.026217,8.3,2011,4,15,2,15,4,0,0,,0,9,0,0,21,0,0,23.93,4290,4.9,0.134,1,0
39,2011-04-22,1563140.85,0,74.98,3.807,214.1921572,8.3,2011,4,16,2,22,4,0,1,Easter,6,2,16,4,34,1,0,52.69,7462,11.82,0.554,0,0
39,2011-04-29,1379651.87,0,76.47,3.81,214.3580974,8.3,2011,4,17,2,29,4,0,1,Easter,6,5,16,4,31,0,1,43.28,5865,7.98,0.187,1,0
39,2011-05-06,1370920.87,0,68.75,3.906,214.5240376,8.3,2011,5,18,2,6,4,0,0,,0,12,0,0,18,0,0,32.53,7605,6.88,0.168,0,0
39,2011-05-13,1325022.77,0,77.39,3.899,214.6899778,8.3,2011,5,19,2,13,4,0,0,,0,19,0,0,11,0,0,27.71,4833,5.21,0.021,0,0
39,2011-05-20,1373907.21,0,73.31,3.907,214.465412,8.3,2011,5,20,2,20,4,0,0,,0,26,0,0,4,0,0,27.41,4353,5.91,0.177,1,0
39,2011-05-27,1406124.14,0,82.1,3.786,214.2408462,8.3,2011,5,21,2,27,4,0,0,,0,33,0,0,0,0,0,25.98,4389,5.39,0.633,0,0
39,2011-06-03,1541745.59,0,83.59,3.699,214.0162805,8.3,2011,6,22,2,3,4,0,0,,0,31,0,0,0,0,0,19.95,3656,5.63,0.226,0,0
39,2011-06-10,1442092.08,0,82.75,3.648,213.7917147,8.3,2011,6,23,2,10,4,0,0,,0,24,0,0,6,0,0,23.23,3852,5.19,0.232,0,0
39,2011-06-17,1451392.67,0,85.21,3.637,213.7481256,8.3,2011,6,24,2,17,4,0,0,,0,17,0,0,13,0,0,29.73,7810,8.14,0.811,0,0
39,2011-06-24,1363167.95,0,84.06,3.594,213.8402689,8.3,2011,6,25,2,24,4,0,0,,0,10,0,0,20,0,0,19.64,6721,4.49,0.048,0,0
39,2011-07-01,1429829.36,0,84.93,3.524,213.9324122,8.177,2011,7,26,3,1,4,0,1,Independence_Day,7,3,27,7,34,1,0,47.02,7941,8.85,0.734,1,0
39,2011-07-08,1414564.53,0,84.33,3.48,214.0245556,8.177,2011,7,27,3,8,4,0,1,Independence_Day,7,4,27,7,33,0,1,57.98,7276,11.77,0.391,0,0
39,2011-07-15,1380257.12,0,85.96,3.575,214.1083654,8.177,2011,7,28,3,15,4,0,0,,0,11,0,0,19,0,0,24.22,3439,6.08,0.436,0,0
39,2011-07-22,1416005.59,0,84.6,3.651,214.1713416,8.177,2011,7,29,3,22,4,0,0,,0,18,0,0,12,0,0,25.94,3876,7.62,-0.071,1,0
39,2011-07-29,1426418.53,0,86.24,3.682,214.2343177,8.177,2011,7,30,3,29,4,0,0,,0,15,0,0,15,0,0,28.91,6222,5.85,0.1,0,0
39,2011-08-05,1518790.89,0,87.73,3.684,214.2972939,8.177,2011,8,31,3,5,4,0,0,,0,8,0,0,22,0,0,29.46,7626,8.26,0.032,1,0
39,2011-08-12,1514055.97,0,88.27,3.638,214.3602701,8.177,2011,8,32,3,12,4,0,1,Raksha_Bandhan,7,1,32,8,36,1,0,61.4,6777,12.48,0.237,1,0
39,2011-08-19,1629066.9,0,87.93,3.554,214.4239935,8.177,2011,8,33,3,19,4,0,1,Janmashtami,7,3,34,8,34,1,1,67.15,7968,13.31,-0.088,1,0
39,2011-08-26,1573898.63,0,86.49,3.523,214.4878416,8.177,2011,8,34,3,26,4,0,1,Ganesh_Chaturthi,8,4,35,9,34,1,1,58.28,9281,12.85,0.722,1,0
39,2011-09-02,1465089.85,0,88.65,3.533,214.5516896,8.177,2011,9,35,3,2,4,0,1,Labor_Day,7,1,36,9,36,1,1,62.06,9161,14.21,0.359,1,0
39,2011-09-09,1429345.86,1,79.15,3.546,214.6155376,8.177,2011,9,36,3,9,4,0,1,Labor_Day,7,4,36,9,33,0,1,62.27,9561,13.39,0.469,0,0
39,2011-09-16,1372500.63,0,83.11,3.526,214.7934111,8.177,2011,9,37,3,16,4,0,0,,0,11,0,0,19,0,0,18.83,2962,3.16,0.161,0,0
39,2011-09-23,1338657.95,0,78.75,3.467,215.1233185,8.177,2011,9,38,3,23,4,0,0,,0,13,0,0,17,0,0,17.2,5475,4.6,-0.24,0,0
39,2011-09-30,1311775.83,0,81.51,3.355,215.4532259,8.177,2011,9,39,3,30,4,0,1,Dussehra,9,6,40,10,33,1,0,64.04,10170,15.34,0.532,1,0
39,2011-10-07,1443884.39,0,71.68,3.285,215.7831333,7.716,2011,10,40,4,7,4,0,1,Dussehra,9,1,40,10,38,0,1,65.86,7481,11.24,0.114,1,0
39,2011-10-14,1384721.84,0,73.79,3.274,216.0885258,7.716,2011,10,41,4,14,4,0,0,,0,8,0,0,22,0,0,28.59,5296,6.81,0.062,0,0
39,2011-10-21,1465283.29,0,67.65,3.353,216.2468287,7.716,2011,10,42,4,21,4,0,1,Diwali,10,5,43,10,35,1,0,71.15,10204,14.23,1.0,1,0
39,2011-10-28,1472663.1,0,71.05,3.372,216.4051315,7.716,2011,10,43,4,28,4,0,1,Halloween,6,2,44,10,34,1,1,50.74,8608,9.7,0.339,1,0
39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,11,44,4,4,4,0,1,Halloween,6,4,44,10,32,0,1,52.79,5948,12.06,0.156,1,0
39,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,11,45,4,11,4,0,0,,0,11,0,0,19,0,0,31.13,5950,5.18,0.053,1,0
39,2011-11-18,1510397.27,0,66.09,3.308,216.9395861,7.716,2011,11,46,4,18,4,0,1,Black_Friday,10,6,47,11,34,1,0,74.66,11205,14.84,1.0,1,0
39,2011-11-25,2338832.4,1,66.36,3.236,217.1812533,7.716,2011,11,47,4,25,4,0,1,Black_Friday,10,0,47,11,40,0,1,82.61,12176,17.7,0.565,1,1
39,2011-12-02,1632894.58,0,53.14,3.172,217.4229206,7.716,2011,12,48,4,2,4,0,1,Black_Friday,10,7,47,11,33,0,1,75.38,11606,16.21,0.235,1,0
39,2011-12-09,1781528.77,0,49.36,3.158,217.6645878,7.716,2011,12,49,4,9,4,0,0,,0,14,0,0,16,0,0,35.44,7260,8.33,-0.348,0,0
39,2011-12-16,1991824.05,0,58.58,3.159,217.8781339,7.716,2011,12,50,4,16,4,0,0,,0,9,0,0,21,0,0,27.83,6767,6.46,0.078,0,0
39,2011-12-23,2554482.84,0,54.62,3.112,218.0541851,7.716,2011,12,51,4,23,4,0,1,Christmas,8,2,51,12,36,1,0,82.47,10588,16.55,0.844,0,0
39,2011-12-30,1537139.56,1,47.6,3.129,218.2302364,7.716,2011,12,52,4,30,4,0,1,New_Year,7,2,52,1,35,1,1,61.41,10401,12.2,0.682,0,0
39,2012-01-06,1478537.93,0,55.83,3.157,218.4062876,7.244,2012,1,1,1,6,4,0,1,New_Year,7,5,52,1,32,0,1,58.99,9425,11.24,0.879,0,0
39,2012-01-13,1369125.37,0,54.66,3.261,218.5823389,7.244,2012,1,2,1,13,4,0,0,,0,12,0,0,18,0,0,36.86,8151,8.82,0.388,0,0
39,2012-01-20,1394841.03,0,58.04,3.268,218.6755292,7.244,2012,1,3,1,20,4,0,0,,0,19,0,0,11,0,0,19.96,4097,5.0,0.203,0,0
39,2012-01-27,1320301.61,0,60.65,3.29,218.7687195,7.244,2012,1,4,1,27,4,0,0,,0,18,0,0,12,0,0,22.55,3901,6.13,-0.592,0,0
39,2012-02-03,1396150.15,0,60.69,3.36,218.8619099,7.244,2012,2,5,1,3,4,0,0,,0,11,0,0,19,0,0,19.12,6738,3.85,0.615,0,0
39,2012-02-10,1442988.44,1,52.89,3.409,218.9551002,7.244,2012,2,6,1,10,4,0,1,Valentines_Day,6,4,7,2,32,1,0,59.16,9100,11.44,0.063,1,0
39,2012-02-17,1511041.69,0,52.75,3.51,219.1148297,7.244,2012,2,7,1,17,4,0,1,Valentines_Day,6,3,7,2,33,0,1,63.44,6955,13.55,1.0,1,0
39,2012-02-24,1412065.04,0,61.1,3.555,219.3244636,7.244,2012,2,8,1,24,4,0,0,,0,10,0,0,20,0,0,33.31,4423,5.05,-0.03,0,0
39,2012-03-02,1453047.02,0,64.05,3.63,219.5340975,7.244,2012,3,9,1,2,4,0,1,Holi,8,6,10,3,32,1,0,70.24,9963,11.82,0.382,1,0
39,2012-03-09,1470764.35,0,61.64,3.669,219.7437314,7.244,2012,3,10,1,9,4,0,1,Holi,8,1,10,3,37,0,1,63.56,8094,14.09,0.44,1,0
39,2012-03-16,1522421.07,0,65.81,3.734,219.8956335,7.244,2012,3,11,1,16,4,0,0,,0,8,0,0,22,0,0,24.66,5760,4.98,0.204,0,0
39,2012-03-23,1469593.37,0,67.91,3.787,219.9705599,7.244,2012,3,12,1,23,4,0,0,,0,15,0,0,15,0,0,17.78,4692,4.57,-0.211,0,0
39,2012-03-30,1499727.02,0,69.11,3.845,220.0454862,7.244,2012,3,13,1,30,4,0,0,,0,9,0,0,21,0,0,36.01,6230,8.22,-0.065,0,0
39,2012-04-06,1764847.94,0,73.49,3.891,220.1204125,6.989,2012,4,14,2,6,4,0,1,Easter,6,2,14,4,34,1,0,60.27,9380,13.49,0.78,0,0
39,2012-04-13,1580732.73,0,71.59,3.891,220.1953389,6.989,2012,4,15,2,13,4,0,1,Easter,6,5,14,4,31,0,1,53.65,8734,10.75,0.902,1,0
39,2012-04-20,1433391.04,0,70.04,3.877,220.2483937,6.989,2012,4,16,2,20,4,0,0,,0,12,0,0,18,0,0,31.88,7286,6.67,-0.132,1,0
39,2012-04-27,1456997.2,0,69.11,3.814,220.3014485,6.989,2012,4,17,2,27,4,0,0,,0,19,0,0,11,0,0,21.02,6405,4.38,0.3,0,0
39,2012-05-04,1512227.34,0,77.15,3.749,220.3545033,6.989,2012,5,18,2,4,4,0,0,,0,26,0,0,4,0,0,28.28,4854,6.99,0.043,0,0
39,2012-05-11,1470792.41,0,75.52,3.688,220.4075581,6.989,2012,5,19,2,11,4,0,0,,0,33,0,0,0,0,0,25.04,4973,6.42,0.351,1,0
39,2012-05-18,1522978.54,0,72.36,3.63,220.4252149,6.989,2012,5,20,2,18,4,0,0,,0,40,0,0,0,0,0,29.51,4402,7.89,-0.069,1,0
39,2012-05-25,1596036.66,0,78.31,3.561,220.4287124,6.989,2012,5,21,2,25,4,0,0,,0,40,0,0,0,0,0,26.9,4692,4.86,0.419,1,0
39,2012-06-01,1640476.77,0,80.33,3.501,220.4322099,6.989,2012,6,22,2,1,4,0,0,,0,33,0,0,0,0,0,20.68,7035,7.16,0.16,0,0
39,2012-06-08,1623442.24,0,81.12,3.452,220.4357073,6.989,2012,6,23,2,8,4,0,0,,0,26,0,0,4,0,0,27.87,6623,5.98,0.052,0,0
39,2012-06-15,1587499.82,0,81.33,3.393,220.4494148,6.989,2012,6,24,2,15,4,0,0,,0,19,0,0,11,0,0,32.19,3828,7.07,0.189,0,0
39,2012-06-22,1532316.79,0,79.84,3.346,220.4886472,6.989,2012,6,25,2,22,4,0,0,,0,12,0,0,18,0,0,26.39,7125,6.18,0.633,0,0
39,2012-06-29,1492388.98,0,85.72,3.286,220.5278796,6.989,2012,6,26,2,29,4,0,1,Independence_Day,7,5,27,7,32,1,0,63.66,9220,12.18,0.522,0,0
39,2012-07-06,1659221.99,0,81.05,3.227,220.567112,6.623,2012,7,27,3,6,4,0,1,Independence_Day,7,2,27,7,35,0,1,56.65,6390,11.35,0.635,1,0
39,2012-07-13,1471261.76,0,78.16,3.256,220.6063444,6.623,2012,7,28,3,13,4,0,0,,0,9,0,0,21,0,0,25.75,6086,7.35,0.227,0,0
39,2012-07-20,1582168.27,0,80.32,3.311,220.6148749,6.623,2012,7,29,3,20,4,0,0,,0,13,0,0,17,0,0,24.05,7031,7.05,0.228,0,0
39,2012-07-27,1487797.54,0,82.89,3.407,220.6234054,6.623,2012,7,30,3,27,4,0,1,Raksha_Bandhan,7,6,31,8,31,1,0,63.47,7460,13.26,0.915,1,0
39,2012-08-03,1608277.74,0,84.05,3.417,220.6319358,6.623,2012,8,31,3,3,4,0,1,Janmashtami,7,1,32,8,36,1,1,61.31,6729,13.69,0.8,1,0
39,2012-08-10,1641867.92,0,83.47,3.494,220.6404663,6.623,2012,8,32,3,10,4,0,1,Janmashtami,7,0,32,8,37,0,0,64.85,7794,13.73,0.142,0,0
39,2012-08-17,1720221.91,0,84.72,3.571,220.7199609,6.623,2012,8,33,3,17,4,0,1,Janmashtami,7,7,32,8,30,0,1,67.61,10598,13.79,0.715,1,0
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,8,34,3,24,4,0,0,,0,10,0,0,20,0,0,31.93,6392,6.31,0.684,1,0
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,3,31,4,0,1,Labor_Day,7,3,36,9,34,1,0,63.57,7876,12.22,0.48,1,0
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,3,7,4,0,1,Labor_Day,7,4,36,9,33,0,1,56.35,9160,10.95,0.806,1,0
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,3,14,4,0,1,Ganesh_Chaturthi,8,5,38,9,33,1,0,64.25,10453,14.82,-0.23,1,0
39,2012-09-21,1555672.51,0,73.58,3.721,221.4578604,6.623,2012,9,38,3,21,4,0,1,Ganesh_Chaturthi,8,2,38,9,36,0,1,62.85,10671,13.81,0.31,1,0
39,2012-09-28,1495607.07,0,78.04,3.666,221.6556,6.623,2012,9,39,3,28,4,0,0,,0,9,0,0,21,0,0,24.47,5926,7.09,0.918,0,0
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,40,4,5,4,0,0,,0,16,0,0,14,0,0,25.17,6357,6.18,0.429,1,0
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,10,41,4,12,4,0,0,,0,12,0,0,18,0,0,21.39,3435,4.18,0.265,0,0
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,10,42,4,19,4,0,1,Dussehra,9,5,43,10,34,1,0,61.03,8560,13.2,1.0,0,0
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,10,43,4,26,4,0,1,Halloween,6,2,44,10,34,1,1,52.68,8834,12.28,0.167,1,0
40,2010-02-05,1001943.8,0,14.48,2.788,131.5279032,5.892,2010,2,5,1,5,4,0,0,,0,9,0,0,21,0,0,21.78,5698,5.78,0.581,0,0
40,2010-02-12,955338.29,1,20.84,2.771,131.5866129,5.892,2010,2,6,1,12,4,0,1,Valentines_Day,6,2,6,2,34,1,0,42.82,7462,7.82,0.243,0,0
40,2010-02-19,916289.2,0,27.84,2.747,131.637,5.892,2010,2,7,1,19,4,0,1,Valentines_Day,6,5,6,2,31,0,1,48.99,9840,8.83,0.528,0,0
40,2010-02-26,863917.41,0,33.32,2.753,131.686,5.892,2010,2,8,1,26,4,0,1,Holi,8,3,9,3,35,1,0,67.2,10168,14.4,0.113,1,0
40,2010-03-05,990152.28,0,34.78,2.766,131.735,5.892,2010,3,9,1,5,4,0,1,Holi,8,4,9,3,34,0,1,64.31,10662,12.91,0.485,1,0
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10,1,12,4,0,0,,0,11,0,0,19,0,0,27.69,4370,6.57,0.597,0,0
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,1,19,4,0,0,,0,16,0,0,14,0,0,21.59,3696,4.38,0.047,0,0
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,1,26,4,0,0,,0,9,0,0,21,0,0,25.11,7242,5.9,0.348,0,0
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,13,2,2,4,0,1,Easter,6,2,13,4,34,1,0,46.76,5967,8.78,0.354,1,0
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,4,14,2,9,4,0,1,Easter,6,5,13,4,31,0,1,45.84,9258,9.96,0.629,0,0
40,2010-04-16,882636.96,0,43.3,2.885,131.9809,5.435,2010,4,15,2,16,4,0,0,,0,12,0,0,18,0,0,6.34,2912,2.93,0.423,0,0
40,2010-04-23,844958.49,0,45.85,2.895,132.0226667,5.435,2010,4,16,2,23,4,0,0,,0,19,0,0,11,0,0,24.9,3971,6.51,-0.003,0,0
40,2010-04-30,816838.31,0,46.5,2.935,132.0644333,5.435,2010,4,17,2,30,4,0,0,,0,26,0,0,4,0,0,26.31,4396,4.69,-0.06,0,0
40,2010-05-07,1009797.06,0,60.05,2.981,132.1062,5.435,2010,5,18,2,7,4,0,0,,0,33,0,0,0,0,0,18.26,3069,4.94,0.079,0,0
40,2010-05-14,907262.47,0,45.5,2.983,132.152129,5.435,2010,5,19,2,14,4,0,0,,0,40,0,0,0,0,0,18.61,4792,3.95,0.073,0,0
40,2010-05-21,885613.91,0,56.75,2.961,132.2230323,5.435,2010,5,20,2,21,4,0,0,,0,44,0,0,0,0,0,15.96,2470,5.56,-0.407,0,0
40,2010-05-28,1008483.07,0,67.88,2.906,132.2939355,5.435,2010,5,21,2,28,4,0,0,,0,37,0,0,0,0,0,22.77,4530,6.28,0.3,0,0
40,2010-06-04,1052429.03,0,65.7,2.857,132.3648387,5.435,2010,6,22,2,4,4,0,0,,0,30,0,0,0,0,0,26.82,7079,6.12,0.314,0,0
40,2010-06-11,1007574.67,0,59.42,2.83,132.4357419,5.435,2010,6,23,2,11,4,0,0,,0,23,0,0,7,0,0,12.49,4285,5.56,-0.339,0,0
40,2010-06-18,973105.3,0,60.97,2.805,132.4733333,5.435,2010,6,24,2,18,4,0,0,,0,16,0,0,14,0,0,22.52,4743,4.55,0.452,0,0
40,2010-06-25,940405.03,0,69.72,2.81,132.4976,5.435,2010,6,25,2,25,4,0,0,,0,9,0,0,21,0,0,18.85,5313,4.52,0.08,1,0
40,2010-07-02,1087578.78,0,65.47,2.815,132.5218667,5.326,2010,7,26,3,2,4,0,1,Independence_Day,7,2,26,7,35,1,0,56.13,9559,12.21,0.648,0,0
40,2010-07-09,1058250.91,0,76.67,2.806,132.5461333,5.326,2010,7,27,3,9,4,0,1,Independence_Day,7,5,26,7,32,0,1,57.48,6839,13.96,0.476,0,0
40,2010-07-16,959229.09,0,74.25,2.796,132.5667742,5.326,2010,7,28,3,16,4,0,0,,0,12,0,0,18,0,0,19.48,5017,6.16,0.298,0,0
40,2010-07-23,922341.82,0,71.79,2.784,132.5825806,5.326,2010,7,29,3,23,4,0,0,,0,19,0,0,11,0,0,19.5,5322,5.51,0.235,0,0
40,2010-07-30,953393.02,0,71.35,2.792,132.5983871,5.326,2010,7,30,3,30,4,0,0,,0,25,0,0,5,0,0,19.3,3606,3.79,0.463,0,0
40,2010-08-06,1057295.87,0,69.16,2.792,132.6141935,5.326,2010,8,31,3,6,4,0,0,,0,18,0,0,12,0,0,26.13,4448,5.09,0.201,1,0
40,2010-08-13,924011.76,0,67.47,2.81,132.63,5.326,2010,8,32,3,13,4,0,0,,0,11,0,0,19,0,0,22.04,2816,5.88,0.426,1,0
40,2010-08-20,932397.0,0,67.05,2.796,132.6616129,5.326,2010,8,33,3,20,4,0,1,Raksha_Bandhan,7,4,34,8,33,1,0,54.98,9770,10.19,0.977,0,0
40,2010-08-27,922328.02,0,62.57,2.77,132.6932258,5.326,2010,8,34,3,27,4,0,1,Raksha_Bandhan,7,3,34,8,34,0,1,47.67,7112,10.38,0.525,0,0
40,2010-09-03,976453.34,0,70.66,2.735,132.7248387,5.326,2010,9,35,3,3,4,0,1,Labor_Day,7,3,36,9,34,1,0,52.56,7743,11.79,0.471,1,0
40,2010-09-10,967310.82,1,62.75,2.717,132.7564516,5.326,2010,9,36,3,10,4,0,1,Janmashtami,7,1,37,9,36,1,1,58.63,8348,10.66,0.719,0,0
40,2010-09-17,855046.95,0,55.34,2.716,132.7670667,5.326,2010,9,37,3,17,4,0,1,Janmashtami,7,0,37,9,37,0,1,53.27,9119,11.77,-0.068,0,0
40,2010-09-24,844373.31,0,55.63,2.718,132.7619333,5.326,2010,9,38,3,24,4,0,1,Janmashtami,7,7,37,9,30,0,1,56.16,9358,12.57,0.288,1,0
40,2010-10-01,891152.33,0,62.01,2.717,132.7568,5.287,2010,10,39,4,1,4,0,0,,0,14,0,0,16,0,0,28.2,3572,5.99,-0.073,0,0
